station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-07-29 01:00:00,优,-,10.0,12.0,14.0,0.1,8.0,10.0,15
175,长宁仙霞,2026-07-29 02:00:00,优,-,8.0,11.0,11.0,0.2,8.0,12.0,12
175,长宁仙霞,2026-07-29 03:00:00,优,-,7.0,11.0,10.0,0.2,8.0,13.0,11
175,长宁仙霞,2026-07-29 04:00:00,优,-,6.0,11.0,8.0,0.2,8.0,13.0,11
175,长宁仙霞,2026-07-29 05:00:00,优,-,7.0,11.0,7.0,0.2,8.0,14.0,11
175,长宁仙霞,2026-07-29 06:00:00,优,-,7.0,12.0,6.0,0.3,8.0,14.0,12
175,长宁仙霞,2026-07-29 07:00:00,优,-,8.0,12.0,5.0,0.3,8.0,14.0,12
175,长宁仙霞,2026-07-29 08:00:00,优,-,9.0,12.0,13.0,0.3,8.0,14.0,13
175,长宁仙霞,2026-07-29 09:00:00,优,-,8.0,12.0,38.0,0.3,8.0,11.0,12
175,长宁仙霞,2026-07-29 10:00:00,优,-,6.0,16.0,62.0,0.3,8.0,9.0,20
175,长宁仙霞,2026-07-29 11:00:00,优,-,6.0,25.0,89.0,0.3,8.0,10.0,28
175,长宁仙霞,2026-07-29 12:00:00,优,-,6.0,29.0,101.0,0.3,8.0,9.0,32
175,长宁仙霞,2026-07-29 13:00:00,优,-,6.0,36.0,113.0,0.2,8.0,10.0,36
175,长宁仙霞,2026-07-29 14:00:00,优,-,6.0,36.0,117.0,0.2,8.0,8.0,37
175,长宁仙霞,2026-07-29 15:00:00,优,-,7.0,38.0,123.0,0.2,8.0,9.0,39
175,长宁仙霞,2026-07-29 16:00:00,优,-,6.0,36.0,124.0,0.2,8.0,12.0,39
175,长宁仙霞,2026-07-29 17:00:00,优,-,7.0,43.0,135.0,0.2,8.0,9.0,43
175,长宁仙霞,2026-07-29 18:00:00,优,PM10,10.0,52.0,149.0,0.3,8.0,17.0,52
175,长宁仙霞,2026-07-29 19:00:00,优,-,13.0,47.0,135.0,0.3,9.0,21.0,47
175,长宁仙霞,2026-07-29 20:00:00,优,-,16.0,36.0,119.0,0.3,9.0,19.0,38
175,长宁仙霞,2026-07-29 21:00:00,优,-,14.0,21.0,114.0,0.2,9.0,14.0,36
