station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-08-03 02:00:00,优,PM2.5,36.0,40.0,97.0,0.4,7.0,13.0,52
175,长宁仙霞,2026-08-03 03:00:00,优,-,34.0,39.0,79.0,0.4,9.0,14.0,49
175,长宁仙霞,2026-08-03 04:00:00,优,PM2.5,36.0,41.0,74.0,0.4,8.0,20.0,52
175,长宁仙霞,2026-08-03 05:00:00,优,-,35.0,41.0,69.0,0.4,8.0,20.0,50
175,长宁仙霞,2026-08-03 06:00:00,优,PM2.5,36.0,42.0,62.0,0.5,7.0,26.0,52
175,长宁仙霞,2026-08-03 07:00:00,优,PM2.5,36.0,48.0,47.0,0.6,8.0,33.0,52
175,长宁仙霞,2026-08-03 08:00:00,优,PM10,26.0,61.0,55.0,0.6,9.0,33.0,58
175,长宁仙霞,2026-08-03 09:00:00,优,PM10,21.0,53.0,90.0,0.5,8.0,25.0,53
175,长宁仙霞,2026-08-03 10:00:00,优,-,18.0,42.0,103.0,0.4,10.0,22.0,42
175,长宁仙霞,2026-08-03 11:00:00,优,-,18.0,42.0,111.0,0.4,10.0,24.0,42
175,长宁仙霞,2026-08-03 12:00:00,优,-,18.0,42.0,147.0,0.4,9.0,10.0,46
175,长宁仙霞,2026-08-03 13:00:00,优,-,18.0,40.0,153.0,0.4,8.0,9.0,48
175,长宁仙霞,2026-08-03 14:00:00,优,-,16.0,32.0,143.0,0.3,8.0,9.0,45
175,长宁仙霞,2026-08-03 15:00:00,优,-,15.0,32.0,147.0,0.3,8.0,10.0,46
175,长宁仙霞,2026-08-03 16:00:00,优,-,14.0,28.0,156.0,0.3,8.0,10.0,49
175,长宁仙霞,2026-08-03 17:00:00,优,-,12.0,24.0,135.0,0.3,8.0,13.0,43
175,长宁仙霞,2026-08-03 18:00:00,优,-,11.0,23.0,105.0,0.3,8.0,16.0,33
175,长宁仙霞,2026-08-03 19:00:00,优,-,13.0,24.0,92.0,0.3,8.0,17.0,29
175,长宁仙霞,2026-08-03 20:00:00,优,-,16.0,28.0,74.0,0.3,8.0,22.0,28
175,长宁仙霞,2026-08-03 21:00:00,优,-,16.0,30.0,56.0,0.3,8.0,27.0,30
175,长宁仙霞,2026-08-03 22:00:00,优,-,11.0,22.0,56.0,0.2,8.0,15.0,22
175,长宁仙霞,2026-08-03 23:00:00,优,-,10.0,16.0,57.0,0.2,8.0,11.0,18
175,长宁仙霞,2026-08-04 00:00:00,优,-,11.0,19.0,61.0,0.2,8.0,8.0,20
175,长宁仙霞,2026-08-04 01:00:00,优,-,14.0,24.0,63.0,0.2,7.0,6.0,24
183,静安监测站,2026-08-03 02:00:00,优,-,23.0,35.0,140.0,0.6,7.0,11.0,44
183,静安监测站,2026-08-03 03:00:00,优,,24.0,37.0,,0.6,7.0,13.0,
183,静安监测站,2026-08-03 04:00:00,优,-,25.0,38.0,121.0,0.6,7.0,15.0,38
183,静安监测站,2026-08-03 05:00:00,优,-,28.0,41.0,94.0,0.7,7.0,26.0,41
183,静安监测站,2026-08-03 06:00:00,优,,33.0,49.0,70.0,0.7,,37.0,
183,静安监测站,2026-08-03 07:00:00,优,PM2.5,36.0,52.0,62.0,0.8,8.0,41.0,52
183,静安监测站,2026-08-03 08:00:00,优,-,29.0,44.0,102.0,0.7,8.0,24.0,44
183,静安监测站,2026-08-03 09:00:00,优,-,20.0,29.0,113.0,0.6,8.0,19.0,36
183,静安监测站,2026-08-03 10:00:00,优,-,20.0,30.0,114.0,0.7,9.0,28.0,36
