station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-07-18 01:00:00,优,-,32.0,,123.0,0.3,9.0,20.0,46
175,长宁仙霞,2026-07-18 02:00:00,优,PM2.5,36.0,,88.0,0.4,10.0,22.0,52
175,长宁仙霞,2026-07-18 03:00:00,优,PM2.5,40.0,,67.0,0.4,9.0,23.0,60
175,长宁仙霞,2026-07-18 04:00:00,优,-,35.0,,48.0,0.3,8.0,21.0,50
175,长宁仙霞,2026-07-18 05:00:00,优,-,29.0,,34.0,0.3,8.0,23.0,42
175,长宁仙霞,2026-07-18 06:00:00,优,-,25.0,,26.0,0.3,8.0,22.0,36
175,长宁仙霞,2026-07-18 07:00:00,优,-,28.0,,25.0,0.3,8.0,23.0,40
175,长宁仙霞,2026-07-18 08:00:00,优,-,25.0,,40.0,0.3,8.0,26.0,36
175,长宁仙霞,2026-07-18 09:00:00,优,-,21.0,,72.0,0.3,8.0,16.0,30
175,长宁仙霞,2026-07-18 10:00:00,优,-,20.0,25.0,92.0,0.3,9.0,15.0,29
175,长宁仙霞,2026-07-18 11:00:00,优,-,21.0,33.0,108.0,0.3,9.0,14.0,34
175,长宁仙霞,2026-07-18 12:00:00,优,-,19.0,34.0,105.0,0.3,9.0,12.0,34
175,长宁仙霞,2026-07-18 13:00:00,优,-,23.0,40.0,115.0,0.3,9.0,11.0,40
175,长宁仙霞,2026-07-18 14:00:00,优,-,24.0,39.0,115.0,0.3,9.0,15.0,39
175,长宁仙霞,2026-07-18 15:00:00,优,-,26.0,40.0,118.0,0.3,8.0,13.0,40
175,长宁仙霞,2026-07-18 16:00:00,优,-,27.0,40.0,131.0,0.4,8.0,11.0,41
175,长宁仙霞,2026-07-18 17:00:00,优,-,25.0,38.0,132.0,0.4,9.0,14.0,42
175,长宁仙霞,2026-07-18 18:00:00,优,-,26.0,38.0,120.0,0.4,9.0,14.0,38
175,长宁仙霞,2026-07-18 19:00:00,优,-,25.0,33.0,105.0,0.4,8.0,16.0,36
175,长宁仙霞,2026-07-18 20:00:00,优,-,28.0,32.0,101.0,0.4,9.0,21.0,40
