station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-06-04 02:00:00,良,-,18.0,18.0,54.0,0.3,6.0,9.0,26
175,长宁仙霞,2026-06-04 03:00:00,良,-,19.0,19.0,48.0,0.3,8.0,10.0,28
175,长宁仙霞,2026-06-04 04:00:00,良,-,29.0,31.0,34.0,0.4,7.0,13.0,42
175,长宁仙霞,2026-06-04 05:00:00,良,-,32.0,34.0,28.0,0.5,7.0,16.0,46
175,长宁仙霞,2026-06-04 06:00:00,良,-,32.0,34.0,17.0,0.4,6.0,24.0,46
175,长宁仙霞,2026-06-04 07:00:00,良,-,20.0,21.0,15.0,0.4,6.0,28.0,29
175,长宁仙霞,2026-06-04 08:00:00,良,-,26.0,27.0,19.0,0.4,6.0,31.0,38
175,长宁仙霞,2026-06-04 09:00:00,良,-,28.0,28.0,47.0,0.5,7.0,23.0,40
175,长宁仙霞,2026-06-04 10:00:00,良,-,30.0,,72.0,0.6,7.0,21.0,43
175,长宁仙霞,2026-06-04 11:00:00,良,-,35.0,,104.0,0.6,7.0,19.0,50
175,长宁仙霞,2026-06-04 12:00:00,良,PM2.5,39.0,,131.0,0.5,7.0,17.0,58
175,长宁仙霞,2026-06-04 13:00:00,良,PM2.5,42.0,44.0,157.0,0.6,8.0,14.0,64
175,长宁仙霞,2026-06-04 14:00:00,良,O3,46.0,56.0,178.0,0.7,8.0,14.0,73
175,长宁仙霞,2026-06-04 15:00:00,良,O3,46.0,60.0,190.0,0.7,7.0,14.0,88
175,长宁仙霞,2026-06-04 16:00:00,良,O3,42.0,58.0,202.0,0.6,7.0,16.0,101
175,长宁仙霞,2026-06-04 17:00:00,良,O3,38.0,56.0,198.0,0.6,7.0,15.0,98
175,长宁仙霞,2026-06-04 18:00:00,良,O3,37.0,54.0,199.0,0.6,8.0,21.0,99
175,长宁仙霞,2026-06-04 19:00:00,良,O3,37.0,53.0,179.0,0.5,7.0,24.0,74
175,长宁仙霞,2026-06-04 20:00:00,良,PM2.5,38.0,50.0,127.0,0.5,7.0,26.0,56
175,长宁仙霞,2026-06-04 21:00:00,良,PM2.5,45.0,51.0,119.0,0.4,7.0,22.0,70
175,长宁仙霞,2026-06-04 22:00:00,良,PM2.5,50.0,52.0,100.0,0.4,8.0,22.0,80
175,长宁仙霞,2026-06-04 23:00:00,良,PM2.5,49.0,49.0,115.0,0.4,7.0,14.0,78
175,长宁仙霞,2026-06-05 00:00:00,良,PM2.5,49.0,,81.0,0.4,7.0,22.0,78
175,长宁仙霞,2026-06-05 01:00:00,良,PM2.5,36.0,,101.0,0.3,7.0,12.0,52
183,静安监测站,2026-06-04 02:00:00,优,-,16.0,17.0,66.0,0.8,7.0,13.0,23
183,静安监测站,2026-06-04 03:00:00,优,,22.0,23.0,,0.9,8.0,19.0,
183,静安监测站,2026-06-04 04:00:00,优,-,29.0,35.0,44.0,0.9,8.0,19.0,42
183,静安监测站,2026-06-04 05:00:00,优,-,31.0,37.0,37.0,0.9,7.0,19.0,45
183,静安监测站,2026-06-04 06:00:00,优,,30.0,37.0,32.0,0.9,,24.0,
183,静安监测站,2026-06-04 07:00:00,优,-,16.0,16.0,29.0,1.2,8.0,28.0,23
183,静安监测站,2026-06-04 08:00:00,优,-,18.0,,34.0,1.0,8.0,29.0,26
183,静安监测站,2026-06-04 09:00:00,优,-,25.0,,62.0,1.1,8.0,23.0,36
183,静安监测站,2026-06-04 10:00:00,优,-,24.0,,91.0,0.9,8.0,20.0,35
183,静安监测站,2026-06-04 11:00:00,优,-,35.0,39.0,114.0,0.9,8.0,21.0,50
183,静安监测站,2026-06-04 12:00:00,优,PM2.5,38.0,50.0,146.0,0.9,8.0,14.0,56
183,静安监测站,2026-06-04 13:00:00,优,O3,38.0,48.0,171.0,1.0,8.0,14.0,64
183,静安监测站,2026-06-04 14:00:00,优,O3,48.0,55.0,193.0,1.1,8.0,15.0,92
183,静安监测站,2026-06-04 15:00:00,优,O3,51.0,55.0,205.0,1.1,8.0,16.0,103
183,静安监测站,2026-06-04 16:00:00,优,O3,54.0,58.0,214.0,1.2,8.0,16.0,107
183,静安监测站,2026-06-04 17:00:00,优,O3,46.0,51.0,215.0,1.1,8.0,14.0,108
183,静安监测站,2026-06-04 18:00:00,优,O3,48.0,52.0,216.0,1.0,8.0,16.0,108
183,静安监测站,2026-06-04 19:00:00,优,O3,47.0,52.0,194.0,1.0,8.0,20.0,93
183,静安监测站,2026-06-04 20:00:00,优,PM2.5,45.0,54.0,147.0,0.9,8.0,23.0,70
183,静安监测站,2026-06-04 21:00:00,优,PM2.5,47.0,61.0,134.0,0.9,8.0,25.0,74
183,静安监测站,2026-06-04 22:00:00,优,PM2.5,47.0,60.0,115.0,0.8,8.0,28.0,74
183,静安监测站,2026-06-04 23:00:00,优,PM2.5,44.0,54.0,82.0,0.8,8.0,36.0,68
183,静安监测站,2026-06-05 00:00:00,优,-,34.0,42.0,100.0,0.7,8.0,23.0,49
183,静安监测站,2026-06-05 01:00:00,优,-,33.0,41.0,111.0,0.7,8.0,15.0,48
