station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-06-21 02:00:00,优,PM2.5,40.0,41.0,36.0,0.3,7.0,18.0,60
175,长宁仙霞,2026-06-21 03:00:00,优,PM2.5,46.0,46.0,32.0,0.3,7.0,19.0,72
175,长宁仙霞,2026-06-21 04:00:00,优,PM2.5,43.0,45.0,28.0,0.3,7.0,18.0,66
175,长宁仙霞,2026-06-21 05:00:00,优,PM2.5,36.0,40.0,25.0,0.3,7.0,17.0,52
175,长宁仙霞,2026-06-21 06:00:00,优,-,33.0,36.0,28.0,0.3,7.0,16.0,48
175,长宁仙霞,2026-06-21 07:00:00,优,-,28.0,29.0,33.0,0.3,7.0,17.0,40
175,长宁仙霞,2026-06-21 08:00:00,优,-,24.0,24.0,43.0,0.3,7.0,14.0,35
175,长宁仙霞,2026-06-21 09:00:00,优,-,22.0,23.0,48.0,0.3,6.0,15.0,32
175,长宁仙霞,2026-06-21 10:00:00,优,-,24.0,26.0,43.0,0.3,7.0,19.0,35
175,长宁仙霞,2026-06-21 11:00:00,优,-,25.0,28.0,46.0,0.4,6.0,21.0,36
175,长宁仙霞,2026-06-21 12:00:00,优,-,29.0,31.0,77.0,0.4,7.0,17.0,42
175,长宁仙霞,2026-06-21 13:00:00,优,-,19.0,20.0,84.0,0.4,7.0,14.0,28
175,长宁仙霞,2026-06-21 14:00:00,优,-,12.0,12.0,114.0,0.4,7.0,8.0,36
175,长宁仙霞,2026-06-21 15:00:00,优,-,12.0,13.0,109.0,0.4,7.0,10.0,35
175,长宁仙霞,2026-06-21 16:00:00,优,-,11.0,11.0,109.0,0.3,7.0,9.0,35
175,长宁仙霞,2026-06-21 17:00:00,优,-,11.0,12.0,105.0,0.3,7.0,12.0,33
175,长宁仙霞,2026-06-21 18:00:00,优,-,16.0,17.0,90.0,0.3,7.0,15.0,29
175,长宁仙霞,2026-06-21 19:00:00,优,-,17.0,18.0,74.0,0.3,7.0,22.0,25
175,长宁仙霞,2026-06-21 20:00:00,优,-,21.0,23.0,66.0,0.3,7.0,20.0,30
175,长宁仙霞,2026-06-21 21:00:00,优,-,22.0,22.0,61.0,0.3,7.0,16.0,32
175,长宁仙霞,2026-06-21 22:00:00,优,-,13.0,,60.0,0.2,7.0,12.0,19
175,长宁仙霞,2026-06-21 23:00:00,优,-,10.0,,49.0,0.2,7.0,15.0,16
175,长宁仙霞,2026-06-22 00:00:00,优,-,8.0,,42.0,0.2,7.0,18.0,14
175,长宁仙霞,2026-06-22 01:00:00,优,-,7.0,,46.0,0.1,7.0,13.0,15
183,静安监测站,2026-06-21 02:00:00,优,-,30.0,40.0,47.0,0.7,8.0,20.0,43
183,静安监测站,2026-06-21 03:00:00,优,-,32.0,42.0,41.0,0.7,8.0,21.0,46
183,静安监测站,2026-06-21 04:00:00,优,-,31.0,41.0,33.0,0.6,8.0,22.0,45
183,静安监测站,2026-06-21 05:00:00,优,-,30.0,37.0,32.0,0.6,7.0,22.0,43
183,静安监测站,2026-06-21 06:00:00,优,-,28.0,32.0,33.0,0.6,8.0,21.0,40
183,静安监测站,2026-06-21 07:00:00,优,-,24.0,25.0,42.0,0.7,8.0,18.0,35
183,静安监测站,2026-06-21 08:00:00,优,-,22.0,23.0,46.0,0.7,7.0,19.0,32
183,静安监测站,2026-06-21 09:00:00,优,-,21.0,24.0,53.0,0.7,7.0,18.0,30
183,静安监测站,2026-06-21 10:00:00,优,-,23.0,28.0,50.0,0.7,7.0,24.0,33
183,静安监测站,2026-06-21 11:00:00,优,-,24.0,30.0,60.0,0.7,8.0,24.0,35
183,静安监测站,2026-06-21 12:00:00,优,-,24.0,30.0,82.0,0.8,7.0,25.0,35
183,静安监测站,2026-06-21 13:00:00,优,-,14.0,16.0,103.0,0.8,8.0,16.0,33
183,静安监测站,2026-06-21 14:00:00,优,-,11.0,14.0,121.0,0.8,7.0,14.0,38
183,静安监测站,2026-06-21 15:00:00,优,-,12.0,15.0,124.0,0.7,7.0,12.0,39
183,静安监测站,2026-06-21 16:00:00,优,-,10.0,12.0,123.0,0.7,8.0,10.0,39
183,静安监测站,2026-06-21 17:00:00,优,-,10.0,12.0,118.0,0.7,8.0,13.0,37
