station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-07-12 01:00:00,优,-,6.0,14.0,39.0,0.1,7.0,2.0,14
175,长宁仙霞,2026-07-12 02:00:00,优,-,7.0,16.0,41.0,0.1,6.0,2.0,16
175,长宁仙霞,2026-07-12 03:00:00,优,-,8.0,19.0,42.0,0.1,8.0,2.0,19
175,长宁仙霞,2026-07-12 04:00:00,优,-,11.0,24.0,45.0,0.1,6.0,2.0,24
175,长宁仙霞,2026-07-12 05:00:00,优,-,10.0,22.0,46.0,0.1,7.0,1.0,22
175,长宁仙霞,2026-07-12 06:00:00,优,-,16.0,33.0,51.0,0.1,7.0,1.0,33
175,长宁仙霞,2026-07-12 07:00:00,优,-,15.0,34.0,49.0,0.1,6.0,2.0,34
175,长宁仙霞,2026-07-12 08:00:00,优,-,16.0,35.0,53.0,0.1,6.0,2.0,35
175,长宁仙霞,2026-07-12 09:00:00,优,-,15.0,32.0,53.0,0.1,6.0,1.0,32
175,长宁仙霞,2026-07-12 10:00:00,优,-,13.0,26.0,55.0,0.1,6.0,1.0,26
175,长宁仙霞,2026-07-12 11:00:00,优,-,15.0,28.0,55.0,0.1,6.0,2.0,28
175,长宁仙霞,2026-07-12 12:00:00,优,-,20.0,38.0,63.0,0.2,6.0,1.0,38
175,长宁仙霞,2026-07-12 13:00:00,优,-,22.0,40.0,65.0,0.2,6.0,2.0,40
175,长宁仙霞,2026-07-12 14:00:00,优,-,20.0,37.0,62.0,0.2,6.0,1.0,37
175,长宁仙霞,2026-07-12 15:00:00,优,-,18.0,34.0,61.0,0.2,6.0,2.0,34
175,长宁仙霞,2026-07-12 16:00:00,优,-,18.0,35.0,59.0,0.2,6.0,2.0,35
175,长宁仙霞,2026-07-12 17:00:00,优,-,18.0,36.0,61.0,0.2,6.0,2.0,36
175,长宁仙霞,2026-07-12 18:00:00,优,-,17.0,33.0,60.0,0.2,6.0,2.0,33
175,长宁仙霞,2026-07-12 19:00:00,优,-,18.0,34.0,59.0,0.2,6.0,2.0,34
175,长宁仙霞,2026-07-12 20:00:00,优,-,19.0,36.0,54.0,0.1,6.0,2.0,36
175,长宁仙霞,2026-07-12 21:00:00,优,-,17.0,34.0,52.0,0.2,7.0,2.0,34
175,长宁仙霞,2026-07-12 22:00:00,优,-,17.0,35.0,51.0,0.2,7.0,2.0,35
175,长宁仙霞,2026-07-12 23:00:00,优,-,18.0,36.0,52.0,0.2,7.0,2.0,36
175,长宁仙霞,2026-07-13 00:00:00,优,-,16.0,32.0,54.0,0.2,7.0,2.0,32
183,静安监测站,2026-07-12 11:00:00,优,-,12.0,30.0,63.0,0.4,7.0,3.0,30
183,静安监测站,2026-07-12 12:00:00,优,-,17.0,43.0,74.0,0.4,7.0,3.0,43
183,静安监测站,2026-07-12 13:00:00,优,-,18.0,45.0,74.0,0.4,7.0,3.0,45
183,静安监测站,2026-07-12 14:00:00,优,-,18.0,40.0,72.0,0.4,7.0,3.0,40
183,静安监测站,2026-07-12 15:00:00,优,-,18.0,36.0,71.0,0.4,7.0,3.0,36
183,静安监测站,2026-07-12 16:00:00,优,-,19.0,35.0,70.0,0.4,7.0,3.0,35
183,静安监测站,2026-07-12 17:00:00,优,-,19.0,36.0,71.0,0.4,7.0,3.0,36
183,静安监测站,2026-07-12 18:00:00,优,-,18.0,35.0,69.0,0.4,7.0,3.0,35
183,静安监测站,2026-07-12 19:00:00,优,-,19.0,36.0,66.0,0.4,7.0,4.0,36
183,静安监测站,2026-07-12 20:00:00,优,-,20.0,39.0,61.0,0.4,7.0,3.0,39
183,静安监测站,2026-07-12 21:00:00,优,-,17.0,35.0,60.0,0.4,7.0,3.0,35
183,静安监测站,2026-07-12 22:00:00,优,-,17.0,34.0,61.0,0.4,7.0,3.0,34
183,静安监测站,2026-07-12 23:00:00,优,-,18.0,36.0,64.0,0.4,6.0,3.0,36
183,静安监测站,2026-07-13 00:00:00,优,-,17.0,31.0,64.0,0.4,7.0,3.0,31
185,十五厂,2026-07-12 01:00:00,优,-,8.0,14.0,41.0,0.5,4.0,2.0,14
185,十五厂,2026-07-12 02:00:00,优,-,9.0,16.0,43.0,0.4,5.0,2.0,16
185,十五厂,2026-07-12 03:00:00,优,,11.0,18.0,45.0,0.4,,2.0,
185,十五厂,2026-07-12 04:00:00,优,-,12.0,25.0,47.0,0.5,6.0,2.0,25
185,十五厂,2026-07-12 05:00:00,优,-,12.0,22.0,48.0,0.5,4.0,2.0,22
185,十五厂,2026-07-12 06:00:00,优,-,18.0,35.0,48.0,0.5,4.0,2.0,35
185,十五厂,2026-07-12 07:00:00,优,-,16.0,31.0,49.0,0.5,4.0,1.0,31
185,十五厂,2026-07-12 08:00:00,优,-,17.0,32.0,54.0,0.5,4.0,2.0,32
185,十五厂,2026-07-12 09:00:00,优,,16.0,32.0,,0.5,4.0,1.0,
185,十五厂,2026-07-12 10:00:00,优,,16.0,30.0,55.0,0.5,,,
185,十五厂,2026-07-12 11:00:00,优,-,20.0,41.0,58.0,0.5,5.0,3.0,41
185,十五厂,2026-07-12 12:00:00,优,PM10,24.0,53.0,67.0,0.5,5.0,4.0,53
185,十五厂,2026-07-12 13:00:00,优,PM10,25.0,54.0,68.0,0.5,5.0,4.0,53
185,十五厂,2026-07-12 14:00:00,优,-,23.0,49.0,66.0,0.5,5.0,4.0,49
185,十五厂,2026-07-12 15:00:00,优,-,21.0,46.0,64.0,0.5,5.0,3.0,46
185,十五厂,2026-07-12 16:00:00,优,-,20.0,42.0,64.0,0.5,5.0,3.0,42
185,十五厂,2026-07-12 17:00:00,优,-,20.0,44.0,65.0,0.5,5.0,4.0,44
185,十五厂,2026-07-12 18:00:00,优,-,21.0,44.0,61.0,0.5,5.0,5.0,44
185,十五厂,2026-07-12 19:00:00,优,-,22.0,46.0,57.0,0.5,4.0,5.0,46
185,十五厂,2026-07-12 20:00:00,优,-,22.0,45.0,51.0,0.5,5.0,5.0,45
185,十五厂,2026-07-12 21:00:00,优,-,19.0,39.0,51.0,0.5,5.0,4.0,39
185,十五厂,2026-07-12 22:00:00,优,-,18.0,38.0,54.0,0.5,5.0,4.0,38
185,十五厂,2026-07-12 23:00:00,优,-,19.0,38.0,57.0,0.5,5.0,3.0,38
185,十五厂,2026-07-13 00:00:00,优,-,17.0,33.0,57.0,0.5,4.0,4.0,33
193,浦东川沙,2026-07-12 01:00:00,优,-,12.0,30.0,52.0,0.4,8.0,2.0,30
193,浦东川沙,2026-07-12 02:00:00,优,,12.0,28.0,,0.4,8.0,2.0,
193,浦东川沙,2026-07-12 03:00:00,优,-,16.0,33.0,59.0,0.4,8.0,2.0,33
193,浦东川沙,2026-07-12 04:00:00,优,-,14.0,27.0,58.0,0.4,8.0,2.0,27
193,浦东川沙,2026-07-12 05:00:00,优,-,18.0,32.0,61.0,0.4,8.0,2.0,32
193,浦东川沙,2026-07-12 06:00:00,优,-,18.0,34.0,61.0,0.4,11.0,2.0,34
193,浦东川沙,2026-07-12 07:00:00,优,-,16.0,28.0,62.0,0.5,8.0,2.0,28
193,浦东川沙,2026-07-12 08:00:00,优,-,17.0,30.0,65.0,0.5,8.0,2.0,30
193,浦东川沙,2026-07-12 09:00:00,优,-,18.0,34.0,66.0,0.5,8.0,2.0,34
193,浦东川沙,2026-07-12 10:00:00,优,-,17.0,34.0,62.0,0.5,8.0,1.0,34
193,浦东川沙,2026-07-12 11:00:00,优,-,22.0,40.0,68.0,0.5,8.0,2.0,40
193,浦东川沙,2026-07-12 12:00:00,优,-,21.0,38.0,75.0,0.5,7.0,2.0,38
193,浦东川沙,2026-07-12 13:00:00,优,-,21.0,38.0,77.0,0.5,8.0,2.0,38
193,浦东川沙,2026-07-12 14:00:00,优,-,20.0,36.0,76.0,0.5,8.0,2.0,36
193,浦东川沙,2026-07-12 15:00:00,优,-,18.0,32.0,75.0,0.5,8.0,2.0,32
193,浦东川沙,2026-07-12 16:00:00,优,-,18.0,32.0,75.0,0.5,8.0,2.0,32
193,浦东川沙,2026-07-12 17:00:00,优,-,18.0,33.0,76.0,0.5,8.0,2.0,33
193,浦东川沙,2026-07-12 18:00:00,优,-,17.0,30.0,72.0,0.5,8.0,2.0,30
193,浦东川沙,2026-07-12 19:00:00,优,-,19.0,34.0,66.0,0.5,8.0,2.0,34
193,浦东川沙,2026-07-12 20:00:00,优,-,19.0,36.0,64.0,0.5,8.0,2.0,36
193,浦东川沙,2026-07-12 21:00:00,优,-,18.0,33.0,64.0,0.5,8.0,2.0,33
193,浦东川沙,2026-07-12 22:00:00,优,-,18.0,35.0,65.0,0.5,8.0,2.0,35
193,浦东川沙,2026-07-12 23:00:00,优,-,19.0,35.0,66.0,0.5,8.0,1.0,35
193,浦东川沙,2026-07-13 00:00:00,优,-,17.0,32.0,66.0,0.5,8.0,1.0,32
195,浦东张江,2026-07-12 01:00:00,优,-,8.0,21.0,52.0,0.1,6.0,2.0,21
195,浦东张江,2026-07-12 02:00:00,优,,8.0,22.0,,0.1,6.0,2.0,
195,浦东张江,2026-07-12 03:00:00,优,-,10.0,23.0,57.0,0.1,6.0,2.0,23
195,浦东张江,2026-07-12 04:00:00,优,-,12.0,25.0,58.0,0.1,6.0,2.0,25
