station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-06-10 02:00:00,优,-,20.0,20.0,66.0,0.2,7.0,20.0,29
175,长宁仙霞,2026-06-10 03:00:00,优,-,21.0,21.0,55.0,0.2,7.0,21.0,30
175,长宁仙霞,2026-06-10 04:00:00,优,-,22.0,22.0,36.0,0.2,6.0,26.0,32
175,长宁仙霞,2026-06-10 05:00:00,优,-,25.0,27.0,17.0,0.2,6.0,45.0,36
175,长宁仙霞,2026-06-10 06:00:00,优,-,34.0,35.0,13.0,0.3,6.0,50.0,49
175,长宁仙霞,2026-06-10 07:00:00,优,-,32.0,32.0,48.0,0.3,7.0,36.0,46
175,长宁仙霞,2026-06-10 08:00:00,优,-,16.0,18.0,81.0,0.2,8.0,20.0,26
175,长宁仙霞,2026-06-10 09:00:00,优,-,10.0,15.0,93.0,0.3,8.0,18.0,30
175,长宁仙霞,2026-06-10 10:00:00,优,-,8.0,15.0,99.0,0.3,8.0,20.0,31
175,长宁仙霞,2026-06-10 11:00:00,优,-,8.0,16.0,115.0,0.3,9.0,20.0,36
175,长宁仙霞,2026-06-10 12:00:00,优,-,9.0,21.0,128.0,0.2,8.0,23.0,40
175,长宁仙霞,2026-06-10 13:00:00,优,-,9.0,24.0,144.0,0.3,7.0,21.0,45
175,长宁仙霞,2026-06-10 14:00:00,优,-,9.0,24.0,158.0,0.3,6.0,25.0,50
175,长宁仙霞,2026-06-10 15:00:00,优,O3,9.0,25.0,165.0,0.2,6.0,17.0,57
175,长宁仙霞,2026-06-10 16:00:00,优,-,11.0,32.0,140.0,0.2,7.0,23.0,44
175,长宁仙霞,2026-06-10 17:00:00,优,-,17.0,43.0,156.0,0.2,7.0,19.0,49
175,长宁仙霞,2026-06-10 18:00:00,优,-,19.0,40.0,150.0,0.2,7.0,16.0,47
175,长宁仙霞,2026-06-10 19:00:00,优,-,18.0,32.0,136.0,0.2,6.0,15.0,43
175,长宁仙霞,2026-06-10 20:00:00,优,-,20.0,30.0,128.0,0.2,6.0,16.0,40
175,长宁仙霞,2026-06-10 21:00:00,优,-,22.0,32.0,116.0,0.2,7.0,20.0,37
175,长宁仙霞,2026-06-10 22:00:00,优,-,17.0,24.0,100.0,0.2,6.0,21.0,32
175,长宁仙霞,2026-06-10 23:00:00,优,-,18.0,24.0,95.0,0.2,7.0,20.0,30
175,长宁仙霞,2026-06-11 00:00:00,优,-,21.0,30.0,90.0,0.2,8.0,21.0,30
175,长宁仙霞,2026-06-11 01:00:00,优,-,22.0,30.0,76.0,0.2,8.0,24.0,32
183,静安监测站,2026-06-10 02:00:00,优,-,15.0,19.0,97.0,0.5,8.0,15.0,31
183,静安监测站,2026-06-10 03:00:00,优,-,17.0,20.0,91.0,0.5,8.0,14.0,29
183,静安监测站,2026-06-10 04:00:00,优,-,20.0,25.0,82.0,0.5,8.0,17.0,29
183,静安监测站,2026-06-10 05:00:00,优,,30.0,38.0,53.0,0.5,8.0,,
183,静安监测站,2026-06-10 06:00:00,优,-,34.0,42.0,33.0,0.6,9.0,46.0,49
183,静安监测站,2026-06-10 07:00:00,优,-,30.0,40.0,57.0,0.6,8.0,33.0,43
