station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-09-08 03:00:00,优,,19.0,32.0,48.0,0.3,,22.0,
175,长宁仙霞,2026-09-08 04:00:00,优,-,17.0,28.0,40.0,0.3,6.0,22.0,28
175,长宁仙霞,2026-09-08 05:00:00,优,-,16.0,26.0,30.0,0.3,5.0,26.0,26
175,长宁仙霞,2026-09-08 06:00:00,优,-,13.0,21.0,45.0,0.3,6.0,24.0,21
175,长宁仙霞,2026-09-08 07:00:00,优,-,17.0,30.0,34.0,0.3,6.0,33.0,30
175,长宁仙霞,2026-09-08 08:00:00,优,-,16.0,26.0,51.0,0.3,7.0,27.0,26
175,长宁仙霞,2026-09-08 09:00:00,优,-,12.0,24.0,71.0,0.3,6.0,18.0,24
175,长宁仙霞,2026-09-08 10:00:00,优,-,10.0,22.0,93.0,0.3,7.0,14.0,30
175,长宁仙霞,2026-09-08 11:00:00,优,-,9.0,20.0,101.0,0.3,6.0,8.0,32
175,长宁仙霞,2026-09-08 12:00:00,优,-,9.0,19.0,101.0,0.2,5.0,5.0,32
175,长宁仙霞,2026-09-08 13:00:00,优,-,9.0,20.0,101.0,0.4,6.0,7.0,32
175,长宁仙霞,2026-09-08 14:00:00,优,-,10.0,22.0,104.0,0.5,8.0,9.0,33
175,长宁仙霞,2026-09-08 15:00:00,优,-,10.0,21.0,103.0,0.4,8.0,8.0,33
175,长宁仙霞,2026-09-08 16:00:00,优,-,10.0,21.0,101.0,0.4,8.0,9.0,32
175,长宁仙霞,2026-09-08 17:00:00,优,-,12.0,25.0,97.0,0.4,7.0,10.0,31
175,长宁仙霞,2026-09-08 18:00:00,优,-,15.0,28.0,92.0,0.5,8.0,13.0,29
175,长宁仙霞,2026-09-08 19:00:00,优,-,17.0,30.0,85.0,0.6,8.0,13.0,30
175,长宁仙霞,2026-09-08 20:00:00,优,-,21.0,37.0,86.0,0.7,8.0,12.0,37
175,长宁仙霞,2026-09-08 21:00:00,优,-,25.0,41.0,94.0,0.5,7.0,10.0,41
175,长宁仙霞,2026-09-08 22:00:00,优,-,24.0,40.0,97.0,0.4,8.0,10.0,40
175,长宁仙霞,2026-09-08 23:00:00,优,-,23.0,38.0,93.0,0.5,7.0,10.0,38
175,长宁仙霞,2026-09-09 00:00:00,优,-,23.0,37.0,87.0,0.5,8.0,12.0,37
175,长宁仙霞,2026-09-09 01:00:00,优,-,23.0,36.0,85.0,0.5,7.0,11.0,36
175,长宁仙霞,2026-09-09 02:00:00,优,-,24.0,38.0,85.0,0.5,7.0,11.0,38
183,静安监测站,2026-09-08 03:00:00,优,,14.0,23.0,,0.6,7.0,17.0,
183,静安监测站,2026-09-08 04:00:00,优,-,15.0,24.0,72.0,0.6,7.0,20.0,24
183,静安监测站,2026-09-08 05:00:00,优,-,13.0,23.0,68.0,0.6,7.0,18.0,23
183,静安监测站,2026-09-08 06:00:00,优,-,12.0,20.0,63.0,0.6,8.0,25.0,20
183,静安监测站,2026-09-08 07:00:00,优,-,11.0,21.0,65.0,0.8,7.0,25.0,21
183,静安监测站,2026-09-08 08:00:00,优,-,15.0,28.0,64.0,0.8,7.0,29.0,28
183,静安监测站,2026-09-08 09:00:00,优,-,12.0,21.0,91.0,0.8,7.0,18.0,29
183,静安监测站,2026-09-08 10:00:00,优,-,11.0,17.0,111.0,0.8,7.0,12.0,35
183,静安监测站,2026-09-08 11:00:00,优,-,10.0,16.0,114.0,0.6,7.0,8.0,36
183,静安监测站,2026-09-08 12:00:00,优,-,12.0,20.0,115.0,0.7,8.0,10.0,36
183,静安监测站,2026-09-08 13:00:00,优,-,13.0,21.0,116.0,0.7,9.0,11.0,37
183,静安监测站,2026-09-08 14:00:00,优,-,12.0,21.0,120.0,0.7,8.0,10.0,38
183,静安监测站,2026-09-08 15:00:00,优,-,11.0,20.0,120.0,0.6,8.0,9.0,38
183,静安监测站,2026-09-08 16:00:00,优,-,12.0,20.0,119.0,0.7,9.0,10.0,38
183,静安监测站,2026-09-08 17:00:00,优,-,14.0,23.0,114.0,0.6,8.0,12.0,36
183,静安监测站,2026-09-08 18:00:00,优,-,16.0,26.0,112.0,0.7,8.0,11.0,35
183,静安监测站,2026-09-08 19:00:00,优,-,19.0,29.0,102.0,0.7,8.0,12.0,32
183,静安监测站,2026-09-08 20:00:00,优,-,21.0,36.0,108.0,0.7,8.0,12.0,36
183,静安监测站,2026-09-08 21:00:00,优,-,21.0,38.0,119.0,0.7,7.0,9.0,38
183,静安监测站,2026-09-08 22:00:00,优,-,21.0,37.0,116.0,0.7,7.0,10.0,37
183,静安监测站,2026-09-08 23:00:00,优,-,21.0,35.0,113.0,0.7,7.0,10.0,36
183,静安监测站,2026-09-09 00:00:00,优,-,20.0,34.0,110.0,0.7,7.0,10.0,35
