station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-07-10 02:00:00,优,-,15.0,20.0,24.0,0.1,7.0,8.0,22
175,长宁仙霞,2026-07-10 03:00:00,优,,14.0,21.0,25.0,0.1,,7.0,
175,长宁仙霞,2026-07-10 04:00:00,优,-,14.0,21.0,25.0,0.1,7.0,7.0,21
175,长宁仙霞,2026-07-10 05:00:00,优,,12.0,20.0,25.0,0.1,7.0,,
175,长宁仙霞,2026-07-10 06:00:00,优,-,10.0,17.0,30.0,0.1,7.0,8.0,17
175,长宁仙霞,2026-07-10 07:00:00,优,-,10.0,16.0,24.0,0.2,7.0,9.0,16
175,长宁仙霞,2026-07-10 08:00:00,优,-,10.0,18.0,22.0,0.2,7.0,9.0,18
175,长宁仙霞,2026-07-10 09:00:00,优,-,10.0,20.0,26.0,0.2,7.0,8.0,20
175,长宁仙霞,2026-07-10 10:00:00,优,-,10.0,22.0,34.0,0.2,7.0,6.0,22
175,长宁仙霞,2026-07-10 11:00:00,优,-,10.0,23.0,42.0,0.1,7.0,5.0,23
175,长宁仙霞,2026-07-10 12:00:00,优,-,10.0,27.0,49.0,0.2,7.0,6.0,27
175,长宁仙霞,2026-07-10 13:00:00,优,-,10.0,27.0,41.0,0.1,7.0,4.0,27
175,长宁仙霞,2026-07-10 14:00:00,优,-,10.0,28.0,52.0,0.1,6.0,5.0,28
175,长宁仙霞,2026-07-10 15:00:00,优,-,11.0,30.0,54.0,0.1,6.0,7.0,30
175,长宁仙霞,2026-07-10 16:00:00,优,-,12.0,30.0,54.0,0.1,7.0,5.0,30
175,长宁仙霞,2026-07-10 17:00:00,优,-,13.0,31.0,43.0,0.1,6.0,6.0,31
175,长宁仙霞,2026-07-10 18:00:00,优,-,15.0,30.0,34.0,0.2,6.0,5.0,30
175,长宁仙霞,2026-07-10 19:00:00,优,,17.0,32.0,27.0,0.2,,6.0,
175,长宁仙霞,2026-07-10 20:00:00,优,,16.0,32.0,24.0,,6.0,,
175,长宁仙霞,2026-07-10 21:00:00,优,,17.0,32.0,,0.2,6.0,5.0,
175,长宁仙霞,2026-07-10 22:00:00,优,-,17.0,32.0,20.0,0.2,6.0,5.0,32
175,长宁仙霞,2026-07-10 23:00:00,优,-,16.0,32.0,20.0,0.2,6.0,4.0,32
175,长宁仙霞,2026-07-11 00:00:00,优,-,15.0,32.0,20.0,0.2,6.0,3.0,32
175,长宁仙霞,2026-07-11 01:00:00,优,-,15.0,31.0,19.0,0.1,6.0,3.0,31
183,静安监测站,2026-07-10 02:00:00,优,-,9.0,20.0,30.0,0.3,8.0,9.0,20
