station_id,station_name,monitor_time,quality,primary_pollutant,PM2.5_ug_m3,PM10_ug_m3,O3_ug_m3,CO_mg_m3,SO2_ug_m3,NO2_ug_m3,AQI
175,长宁仙霞,2026-08-02 01:00:00,优,,34.0,57.0,,0.4,7.0,14.0,
175,长宁仙霞,2026-08-02 02:00:00,优,,34.0,55.0,,0.5,7.0,14.0,
175,长宁仙霞,2026-08-02 03:00:00,优,,35.0,55.0,,0.5,7.0,16.0,
175,长宁仙霞,2026-08-02 04:00:00,优,,38.0,56.0,,0.5,7.0,19.0,
175,长宁仙霞,2026-08-02 05:00:00,优,,36.0,50.0,,0.5,7.0,18.0,
175,长宁仙霞,2026-08-02 06:00:00,优,,28.0,38.0,,0.5,7.0,35.0,
175,长宁仙霞,2026-08-02 07:00:00,优,,23.0,32.0,,0.5,7.0,26.0,
175,长宁仙霞,2026-08-02 08:00:00,优,-,14.0,20.0,66.0,0.4,8.0,19.0,21
175,长宁仙霞,2026-08-02 09:00:00,优,-,14.0,20.0,59.0,0.4,8.0,21.0,20
175,长宁仙霞,2026-08-02 10:00:00,优,-,14.0,19.0,78.0,0.4,8.0,20.0,25
175,长宁仙霞,2026-08-02 11:00:00,优,,14.0,21.0,,0.5,8.0,19.0,
175,长宁仙霞,2026-08-02 12:00:00,优,,14.0,23.0,,0.5,8.0,11.0,
175,长宁仙霞,2026-08-02 13:00:00,优,,15.0,26.0,,0.5,8.0,13.0,
175,长宁仙霞,2026-08-02 14:00:00,优,O3,22.0,35.0,184.0,0.5,9.0,17.0,80
175,长宁仙霞,2026-08-02 15:00:00,优,-,30.0,39.0,155.0,0.6,8.0,17.0,49
175,长宁仙霞,2026-08-02 16:00:00,优,-,25.0,29.0,128.0,0.5,7.0,14.0,40
175,长宁仙霞,2026-08-02 17:00:00,优,-,32.0,33.0,105.0,0.5,7.0,20.0,46
175,长宁仙霞,2026-08-02 18:00:00,优,PM2.5,39.0,41.0,72.0,0.6,7.0,32.0,58
175,长宁仙霞,2026-08-02 19:00:00,优,PM2.5,38.0,44.0,51.0,0.7,7.0,34.0,56
